51.173475,58.982452,41.540486,42.282106,43.565738,55.376787,36.901434,53.812965,42.426268,40.509119,47.898984,55.988920,49.092246,57.663361,54.590457,56.862196,65.623606,43.788638,60.670431,54.569670,47.502447,51.248496,53.085967,48.069100,46.750041,48.652206,0.000000,68.749136,50.668013,48.567339,48.557916,55.271890,41.084516,48.819989,51.469329,45.684559,42.915925,57.655175,42.661585,54.697236,37.734032,58.448506,48.711593,47.796510,52.067325,52.959843,58.945755,44.295012,59.280567,62.335473
40.243155,52.460886,56.510547,52.868669,54.835215,55.525591,56.837820,61.575696,51.359275,57.538748,48.332320,66.733656,53.170428,54.316674,52.642971,62.652262,51.685397,60.220150,43.750255,65.060257,51.532145,56.087633,57.907254,45.850145,57.989600,55.278899,68.749136,0.000000,50.099104,45.745156,41.113088,51.861950,58.896027,52.733005,52.800697,61.388409,62.273020,57.896719,53.554011,49.842706,60.743801,57.841334,47.040879,62.680815,58.383435,55.897882,46.766548,61.031758,40.641134,49.942623
45.934891,50.763268,42.733571,45.673393,31.888212,46.811925,45.283420,59.532722,50.002013,48.433652,53.139767,46.410610,40.254646,52.443200,46.413393,46.495615,50.761580,38.634695,45.734446,44.916276,42.212619,50.439930,52.508497,41.662536,47.456263,50.549030,50.668013,50.099104,0.000000,42.460261,38.865876,50.147406,54.728413,41.002313,37.141639,40.937902,51.272009,39.704671,49.390845,46.548619,47.740840,44.748252,47.364202,51.888119,50.314127,42.068879,47.456878,44.097533,41.087512,42.436540
35.153263,45.045671,48.858564,40.062693,43.096595,48.458292,41.179944,44.501751,37.298553,54.185818,49.867097,52.245320,47.167274,45.501163,44.363328,50.187106,41.974895,48.964863,42.644523,50.691634,38.879638,47.354221,40.292814,38.830928,39.140065,43.890772,48.567339,45.745156,42.460261,0.000000,35.663114,38.078250,42.496591,44.064366,42.475264,37.787430,50.257820,39.483079,39.573989,42.709035,41.794490,43.017175,39.695994,35.605638,42.810059,41.323868,42.534496,42.154532,42.648286,46.298504
36.277249,50.869037,37.543517,39.699171,45.482638,39.068971,37.213982,49.103931,29.158268,48.639507,46.273072,60.798172,44.985275,47.470960,53.521380,50.920425,48.154010,48.858933,43.360136,55.474754,50.148952,50.365018,54.147924,38.418966,42.876610,44.463017,48.557916,41.113088,38.865876,35.663114,0.000000,45.099458,50.154016,45.123114,45.464976,43.752189,54.451547,51.644858,41.665026,41.733304,41.227097,47.071533,41.225311,48.522129,58.098839,45.532106,45.267167,46.418418,47.722653,40.744999
39.457568,42.455310,54.344757,36.838897,42.858364,49.311184,43.229834,47.991067,36.625088,48.036449,43.898551,51.912967,46.633629,43.652496,36.559875,54.953124,42.058020,54.702944,48.186744,47.699808,39.698894,45.229964,40.410338,44.144982,42.940306,40.652290,55.271890,51.861950,50.147406,38.078250,45.099458,0.000000,40.421308,54.408260,46.195377,36.081194,46.199115,43.113376,44.280799,38.246334,48.292880,39.017347,49.928780,42.173822,41.620462,42.691615,45.138006,59.216781,50.363682,47.660684
41.160104,39.296264,53.811040,33.428022,46.481457,46.178190,42.802686,34.584598,39.806032,43.508240,43.203827,47.849284,36.089970,34.487215,41.258721,50.461170,53.006102,44.396624,43.201318,50.084241,37.672684,49.084347,32.260151,48.607291,41.511605,46.784932,41.084516,58.896027,54.728413,42.496591,50.154016,40.421308,0.000000,48.593376,51.975982,33.325075,32.066509,45.671836,37.486429,51.136081,49.657056,53.797500,42.637167,41.190861,44.896063,50.044079,53.538374,47.213947,51.929337,50.133887
39.354178,51.714736,41.505424,45.048198,46.160374,44.707402,55.598321,52.012278,49.075334,42.604650,52.284852,44.652855,45.310217,53.806034,46.679088,52.421798,54.160895,36.465488,44.384006,52.748848,41.892230,61.874494,50.860638,46.213466,53.452175,45.526726,48.819989,52.733005,41.002313,44.064366,45.123114,54.408260,48.593376,0.000000,41.348543,46.213466,51.537852,41.041376,46.072024,49.043883,40.874060,48.103656,40.252863,48.951604,51.620159,46.532826,59.091818,46.819093,48.769635,41.676686
46.672234,46.016947,45.459446,46.438321,41.345406,41.288848,49.026860,56.406948,46.233338,51.821235,50.717444,45.796949,41.191180,52.787550,39.422688,53.737010,50.707012,47.062964,41.578885,54.075834,46.670197,51.999819,53.271767,41.565629,41.366701,34.692754,51.469329,52.800697,37.141639,42.475264,45.464976,46.195377,51.975982,41.348543,0.000000,42.263160,52.769490,42.299364,44.743974,37.007178,51.466506,41.717881,48.308712,50.638189,49.819148,41.814800,51.622052,40.747183,43.528437,40.512080
44.952666,45.575485,50.653733,31.809799,39.307349,48.874153,36.723566,45.218935,33.271166,47.423365,51.374383,42.102278,29.734592,42.841878,41.896083,47.069098,44.913326,40.850406,39.999025,40.398003,41.863884,41.454467,39.745376,37.364738,35.417907,43.249135,45.684559,61.388409,40.937902,37.787430,43.752189,36.081194,33.325075,46.213466,42.263160,0.000000,38.956466,40.928437,44.112703,45.396894,43.718604,44.650194,47.920673,34.875573,41.777923,37.357545,50.653733,46.217750,43.757918,38.941876
48.996408,51.553602,46.597298,34.439832,50.040566,53.622670,41.420804,43.893458,42.964948,41.301009,39.935032,45.805468,34.033389,48.027253,46.598771,53.038588,49.440083,43.357361,49.724589,45.907188,41.906249,51.300755,32.347362,42.758514,49.812220,52.966629,42.915925,62.273020,51.272009,50.257820,54.451547,46.199115,32.066509,51.537852,52.769490,38.956466,0.000000,47.845225,48.559552,53.706935,46.914160,56.129740,55.354668,42.300795,52.944701,39.041893,49.520003,53.983320,54.637007,48.704332
43.136392,41.706120,52.950995,44.041164,46.575639,51.473767,55.219272,41.094021,55.641421,45.463578,46.322260,45.034057,41.870534,47.000618,37.463831,48.619260,41.570060,34.214137,41.927702,44.176802,36.782113,53.995925,33.846831,45.902502,54.046088,52.741960,57.655175,57.896719,39.704671,39.483079,51.644858,43.113376,45.671836,41.041376,42.299364,40.928437,47.845225,0.000000,46.335335,44.103128,51.320242,45.735268,38.035941,43.458631,43.105207,42.483962,49.893585,48.289984,45.578797,41.198403
32.547772,47.612865,38.234143,35.855693,41.519967,45.540317,45.968564,40.067818,36.437027,46.859490,44.776569,54.203098,45.464115,54.490710,46.000214,59.027598,50.418355,47.398311,42.882255,52.023333,41.857687,40.973322,44.640662,42.986142,49.767140,44.521180,42.661585,53.554011,49.390845,39.573989,41.665026,44.280799,37.486429,46.072024,44.743974,44.112703,48.559552,46.335335,0.000000,50.047109,45.752048,48.160008,38.831392,46.477785,39.163960,50.820242,47.548391,41.623591,40.651367,54.831459
47.270398,43.656266,53.444841,41.935788,41.214035,44.696729,41.351849,50.305167,46.503642,47.620900,38.390282,48.504509,42.173997,47.173041,35.430772,52.325471,49.212021,49.469045,44.377677,52.479563,40.844235,49.558318,48.790674,31.468874,46.679811,38.488342,54.697236,49.842706,46.548619,42.709035,41.733304,38.246334,51.136081,49.043883,37.007178,45.396894,53.706935,44.103128,50.047109,0.000001,53.674442,36.588591,40.440923,44.125388,52.530529,43.805935,48.382525,49.124551,47.753443,39.255783
44.202550,57.641302,37.133093,41.306991,47.712520,55.348835,40.421756,53.800692,37.989597,43.627335,47.545331,53.682847,51.277929,61.039920,54.522745,47.895474,44.726585,49.375032,53.269176,49.498482,46.487614,50.507835,47.528273,45.127249,51.216166,42.968522,37.734032,60.743801,47.740840,41.794490,41.227097,48.292880,49.657056,40.874060,51.466506,43.718604,46.914160,51.320242,45.752048,53.674442,0.000000,55.203428,45.277063,39.162163,52.448567,41.709890,48.558439,51.849227,52.074344,48.777565
47.417507,44.698438,50.893219,45.985233,44.904914,37.770317,47.082815,51.267884,46.391114,54.021671,51.532256,50.276250,44.639102,49.963547,44.358776,54.278003,47.177621,49.422900,43.502266,48.338703,42.965272,49.819061,49.663949,43.572390,45.363760,37.901291,58.448506,57.841334,44.748252,43.017175,47.071533,39.017347,53.797500,48.103656,41.717881,44.650194,56.129740,45.735268,48.160008,36.588591,55.203428,0.000000,50.104599,46.305741,43.352517,35.959994,44.589311,46.868764,48.051992,52.796809
37.795452,40.716075,49.085001,43.380008,45.575248,47.748585,49.829418,42.839691,49.501460,40.683562,38.945175,48.577841,40.434524,46.244402,43.303991,46.212723,46.915697,43.833621,36.817824,52.286346,38.787887,47.938511,39.498680,42.190072,50.192689,50.674479,48.711593,47.040879,47.364202,39.695994,41.225311,49.928780,42.637167,40.252863,48.308712,47.920673,55.354668,38.035941,38.831392,40.440923,45.277063,50.104599,0.000000,41.391592,43.797165,51.465312,49.451819,44.658879,37.836894,44.551650
43.420588,49.044890,53.691833,39.369499,46.340308,51.894462,38.356035,48.124885,42.381914,50.713849,51.535792,44.668267,42.447410,47.883495,45.622829,51.630394,41.296451,49.948324,44.282730,39.261081,44.527724,43.004336,35.059059,35.250905,46.313417,49.866710,47.796510,62.680815,51.888119,35.605638,48.522129,42.173822,41.190861,48.951604,50.638189,34.875573,42.300795,43.458631,46.477785,44.125388,39.162163,46.305741,41.391592,0.000000,46.966298,42.375404,45.781603,46.194484,49.496092,44.939266
48.851637,49.039863,54.488087,38.982754,46.690979,60.499120,48.621878,47.020951,49.435320,43.259827,48.450836,51.747790,45.615484,60.026313,42.960562,51.089081,49.005287,45.271005,42.847646,45.543609,43.657847,39.626761,41.165382,46.923590,49.376501,54.266677,52.067325,58.383435,50.314127,42.810059,58.098839,41.620462,44.896063,51.620159,49.819148,41.777923,52.944701,43.105207,39.163960,52.530529,52.448567,43.352517,43.797165,46.966298,0.000000,47.104823,46.152294,48.583312,34.632503,59.239908
48.169678,40.961111,45.244782,39.386654,46.399776,44.846332,41.649328,46.967765,41.689999,48.387403,42.944559,41.651358,37.816455,48.855870,45.937888,49.688808,34.194800,46.064459,38.819157,47.917563,43.370490,48.927134,42.079424,38.019703,48.201789,41.587288,52.959843,55.897882,42.068879,41.323868,45.532106,42.691615,50.044079,46.532826,41.814800,37.357545,39.041893,42.483962,50.820242,43.805935,41.709890,35.959994,51.465312,42.375404,47.104823,0.000000,32.427378,46.564635,42.360578,40.537061
46.789590,41.658626,48.754098,40.501795,49.658108,48.009448,41.980225,48.734157,49.196840,51.921097,44.073420,57.203641,49.277638,51.267825,49.210764,56.479156,38.214357,55.541356,37.097857,52.508535,49.539282,41.294843,46.393023,42.242521,52.044342,49.779459,58.945755,46.766548,47.456878,42.534496,45.267167,45.138006,53.538374,59.091818,51.622052,50.653733,49.520003,49.893585,47.548391,48.382525,48.558439,44.589311,49.451819,45.781603,46.152294,32.427378,0.000000,47.834056,39.431772,48.487716
47.410164,49.021269,48.526798,47.549421,43.717413,41.224922,42.208705,44.454100,49.474919,55.274182,54.963463,53.828379,46.385304,53.811494,52.269759,49.636982,51.522055,45.838873,47.251760,56.456145,51.782986,57.685389,50.906273,44.347591,49.755352,48.542011,44.295012,61.031758,44.097533,42.154532,46.418418,59.216781,47.213947,46.819093,40.747183,46.217750,53.983320,48.289984,41.623591,49.124551,51.849227,46.868764,44.658879,46.194484,48.583312,46.564635,47.834056,0.000000,49.830876,51.175218
46.595318,45.990683,50.367154,40.110533,42.648199,55.601107,50.547362,53.017589,48.159459,49.281559,45.206216,48.217363,36.503003,57.401035,43.726341,52.464162,42.321544,47.855203,27.949369,48.582877,41.770423,34.802118,46.356027,36.108919,50.676473,51.686727,59.280567,40.641134,41.087512,42.648286,47.722653,50.363682,51.929337,48.769635,43.528437,43.757918,54.637007,45.578797,40.651367,47.753443,52.074344,48.051992,37.836894,49.496092,34.632503,42.360578,39.431772,49.830876,0.000000,46.881322
43.970390,45.472554,48.814075,44.585046,50.638575,44.450222,48.053209,52.041430,49.182749,50.313893,51.713785,42.721810,36.463174,44.134520,43.341758,50.319884,41.931429,49.570289,36.360627,50.780562,50.572875,55.041959,45.348669,39.275119,46.197119,49.113220,62.335473,49.942623,42.436540,46.298504,40.744999,47.660684,50.133887,41.676686,40.512080,38.941876,48.704332,41.198403,54.831459,39.255783,48.777565,52.796809,44.551650,44.939266,59.239908,40.537061,48.487716,51.175218,46.881322,0.000000
